Date,SiteName,LocationName,WeekDay,TotalCount,Recording_ID
2018-11-24,York,Micklegate,Saturday,12333,646143
2018-11-24,York,Parliament Street,Saturday,46268,410726
2018-11-24,York,Stonegate,Saturday,48531,75232
2018-11-25,York,Coney Street,Sunday,23873,272058
2018-11-25,York,Micklegate,Sunday,7424,773189
2018-11-25,York,Parliament Street,Sunday,26952,590742
2018-11-25,York,Stonegate,Sunday,29171,558159
2018-12-01,York,Coney Street,Saturday,43599,232480
2018-12-01,York,Micklegate,Saturday,13340,974007
2018-12-01,York,Parliament Street,Saturday,44891,245427
2018-12-01,York,Stonegate,Saturday,38824,67622
2018-12-02,York,Coney Street,Sunday,27956,725459
2018-12-02,York,Micklegate,Sunday,8537,75885
2018-12-02,York,Parliament Street,Sunday,18517,781346
2018-12-02,York,Stonegate,Sunday,33257,398825
2018-11-26,York,Coney Street,Monday,22040,525643
2018-11-26,York,Micklegate,Monday,6752,498017
2018-11-26,York,Parliament Street,Monday,24672,26031
2018-11-26,York,Stonegate,Monday,19435,276153
2018-11-27,York,Coney Street,Tuesday,18699,333680
2018-11-27,York,Micklegate,Tuesday,6224,778712
2018-11-27,York,Parliament Street,Tuesday,20771,742430
2018-11-27,York,Stonegate,Tuesday,16279,541279
2018-11-28,York,Coney Street,Wednesday,20355,625619
2018-11-28,York,Micklegate,Wednesday,6929,455009
2018-11-28,York,Parliament Street,Wednesday,20589,31086
2018-11-28,York,Stonegate,Wednesday,18245,557506
2018-11-29,York,Coney Street,Thursday,21199,615053
2018-11-29,York,Micklegate,Thursday,7397,246389
2018-11-29,York,Parliament Street,Thursday,23845,340877
2018-11-29,York,Stonegate,Thursday,19313,122892
2018-11-30,York,Coney Street,Friday,28498,589648
2018-11-30,York,Micklegate,Friday,9276,866505
2018-11-30,York,Parliament Street,Friday,31222,537234
2018-11-30,York,Stonegate,Friday,30387,416132
2018-12-03,York,Coney Street,Monday,24773,323514
2018-12-03,York,Micklegate,Monday,6714,724662
2018-12-03,York,Parliament Street,Monday,26612,390352
2018-12-03,York,Stonegate,Monday,23880,703580
2018-12-04,York,Coney Street,Tuesday,24394,890575
2018-12-04,York,Micklegate,Tuesday,6917,197007
2018-12-04,York,Parliament Street,Tuesday,25019,735521
2018-12-04,York,Stonegate,Tuesday,21359,500576
2018-12-05,York,Coney Street,Wednesday,15920,646512
2018-12-05,York,Micklegate,Wednesday,6074,222769
2018-12-05,York,Parliament Street,Wednesday,22073,348069
2018-12-05,York,Stonegate,Wednesday,20540,233395
2018-12-06,York,Coney Street,Thursday,25346,NA
2018-12-06,York,Micklegate,Thursday,7725,115854
2018-12-06,York,Parliament Street,Thursday,25984,40218
2018-12-06,York,Stonegate,Thursday,24042,527541
2018-12-07,York,Coney Street,Friday,29448,760257
2018-12-07,York,Micklegate,Friday,9739,357399
2018-12-07,York,Parliament Street,Friday,30056,381263
2018-12-07,York,Stonegate,Friday,29953,158288
2018-12-08,York,Coney Street,Saturday,41224,366193
2018-12-08,York,Micklegate,Saturday,11959,723044
2018-12-08,York,Parliament Street,Saturday,39632,387602
2018-12-08,York,Stonegate,Saturday,50160,706171
2018-12-09,York,Coney Street,Sunday,29475,287306
2018-12-09,York,Micklegate,Sunday,8434,642177
2018-12-09,York,Parliament Street,Sunday,25119,103088
2018-12-09,York,Stonegate,Sunday,32706,176582
2018-12-10,York,Coney Street,Monday,26237,555098
2018-12-10,York,Micklegate,Monday,7564,226388
2018-12-10,York,Parliament Street,Monday,22934,728373
2018-12-10,York,Stonegate,Monday,24294,932823
2018-12-11,York,Coney Street,Tuesday,24632,893485
2018-12-11,York,Micklegate,Tuesday,7141,912801
2018-12-11,York,Parliament Street,Tuesday,24751,226212
2018-12-11,York,Stonegate,Tuesday,21487,316052
2018-12-12,York,Coney Street,Wednesday,24589,716667
2018-12-12,York,Micklegate,Wednesday,7696,820513
2018-12-12,York,Parliament Street,Wednesday,24263,NA
2018-12-12,York,Stonegate,Wednesday,22407,319991
2018-12-13,York,Coney Street,Thursday,25786,784404
2018-12-13,York,Micklegate,Thursday,8550,355323
2018-12-13,York,Parliament Street,Thursday,26100,29439
2018-12-13,York,Stonegate,Thursday,24519,976959
2018-12-14,York,Coney Street,Friday,30290,856479
2018-12-14,York,Micklegate,Friday,9923,661071
2018-12-14,York,Parliament Street,Friday,30077,926793
2018-12-14,York,Stonegate,Friday,30843,728334
2018-12-15,York,Coney Street,Saturday,35862,507141
2018-12-15,York,Micklegate,Saturday,10303,863931
2018-12-15,York,Parliament Street,Saturday,32849,930576
2018-12-15,York,Stonegate,Saturday,39285,NA
2018-12-16,York,Coney Street,Sunday,28361,56697
2018-12-16,York,Micklegate,Sunday,6999,735084
2018-12-16,York,Parliament Street,Sunday,25000,888557
2018-12-16,York,Stonegate,Sunday,31786,606558
2018-12-17,York,Coney Street,Monday,27241,719911
2018-12-17,York,Micklegate,Monday,6684,339335
2018-12-17,York,Parliament Street,Monday,23718,839060
2018-12-17,York,Stonegate,Monday,24781,906777
2018-12-18,York,Coney Street,Tuesday,21316,834696
2018-12-18,York,Micklegate,Tuesday,6635,383168
2018-12-18,York,Parliament Street,Tuesday,20961,469869
2018-12-18,York,Stonegate,Tuesday,20131,582639
2018-12-19,York,Coney Street,Wednesday,27815,140521
2018-12-19,York,Micklegate,Wednesday,7704,608422
2018-12-19,York,Parliament Street,Wednesday,25188,510617
2018-12-19,York,Stonegate,Wednesday,24627,605004
2018-12-20,York,Coney Street,Thursday,28396,280351
2018-12-20,York,Micklegate,Thursday,8084,546980
2018-12-20,York,Parliament Street,Thursday,25163,216136
2018-12-20,York,Stonegate,Thursday,24608,279706
2018-12-21,York,Coney Street,Friday,32563,62343
2018-12-21,York,Micklegate,Friday,9579,804917
2018-12-21,York,Parliament Street,Friday,28983,971565
2018-12-21,York,Stonegate,Friday,29308,866834
2018-12-22,York,Coney Street,Saturday,41680,82998
2018-12-22,York,Micklegate,Saturday,10014,401976
2018-12-22,York,Parliament Street,Saturday,35434,457956
2018-12-22,York,Stonegate,Saturday,38781,785298
2018-12-23,York,Coney Street,Sunday,26825,343586
2018-12-23,York,Micklegate,Sunday,6710,549554
2018-12-23,York,Parliament Street,Sunday,23692,799938
2018-12-23,York,Stonegate,Sunday,27987,313720
2018-12-24,York,Coney Street,Monday,28985,354257
2018-12-24,York,Micklegate,Monday,6606,375123
2018-12-24,York,Parliament Street,Monday,19427,964889
2018-12-24,York,Stonegate,Monday,27775,79945
2018-12-25,York,Coney Street,Tuesday,2960,704874
2018-12-25,York,Micklegate,Tuesday,2076,936345
2018-12-25,York,Parliament Street,Tuesday,1654,439924
2018-12-25,York,Stonegate,Tuesday,4155,198176
2018-12-26,York,Coney Street,Wednesday,19736,494010
2018-12-26,York,Micklegate,Wednesday,4645,267304
2018-12-26,York,Parliament Street,Wednesday,10630,154924
2018-12-26,York,Stonegate,Wednesday,15809,851504
2018-12-27,York,Coney Street,Thursday,29512,107664
2018-12-27,York,Micklegate,Thursday,7913,950219
2018-12-27,York,Parliament Street,Thursday,20974,51492
2018-12-27,York,Stonegate,Thursday,29244,440142
2018-12-28,York,Coney Street,Friday,29788,412250
2018-12-28,York,Micklegate,Friday,8666,310347
2018-12-28,York,Parliament Street,Friday,23065,232699
2018-12-28,York,Stonegate,Friday,33251,648880
2018-12-29,York,Coney Street,Saturday,30247,659014
2018-12-29,York,Micklegate,Saturday,8700,789621
2018-12-29,York,Parliament Street,Saturday,21703,491290
2018-12-29,York,Stonegate,Saturday,30855,55792
2018-12-30,York,Coney Street,Sunday,22125,909686
2018-12-30,York,Micklegate,Sunday,7629,720844
2018-12-30,York,Parliament Street,Sunday,15300,990956
2018-12-30,York,Stonegate,Sunday,25595,727018
2019-01-01,York,Coney Street,Tuesday,14804,356061
2019-01-01,York,Micklegate,Tuesday,5888,773736
2019-01-01,York,Parliament Street,Tuesday,8912,746235
2019-01-01,York,Stonegate,Tuesday,14573,834721
2019-01-02,York,Coney Street,Wednesday,23069,347503
2019-01-02,York,Micklegate,Wednesday,6602,867829
2019-01-02,York,Parliament Street,Wednesday,18485,770169
2019-01-02,York,Stonegate,Wednesday,19570,992992
2019-01-03,York,Coney Street,Thursday,22876,631403
2019-01-03,York,Micklegate,Thursday,7092,583649
2019-01-03,York,Parliament Street,Thursday,19318,647803
2019-01-03,York,Stonegate,Thursday,19148,244405
2019-01-04,York,Coney Street,Friday,22112,615357
2019-01-04,York,Micklegate,Friday,7004,607278
2019-01-04,York,Parliament Street,Friday,19751,70209
2019-01-04,York,Stonegate,Friday,19211,203280
2019-01-05,York,Coney Street,Saturday,25331,544742
2019-01-05,York,Micklegate,Saturday,6699,477251
2019-01-05,York,Parliament Street,Saturday,19600,398014
2019-01-05,York,Stonegate,Saturday,23149,195561
2019-01-06,York,Coney Street,Sunday,14909,349975
2019-01-06,York,Micklegate,Sunday,4039,404706
2019-01-06,York,Parliament Street,Sunday,9033,532586
2019-01-06,York,Stonegate,Sunday,13244,842883
2018-12-31,York,Coney Street,Monday,27633,188651
2018-12-31,York,Micklegate,Monday,8114,685331
2018-12-31,York,Parliament Street,Monday,22442,479706
2018-12-31,York,Stonegate,Monday,29665,829734
2019-01-07,York,Coney Street,Monday,14777,707884
2019-01-07,York,Micklegate,Monday,5092,351468
2019-01-07,York,Parliament Street,Monday,14053,840982
2019-01-07,York,Stonegate,Monday,9683,900311
2019-01-08,York,Coney Street,Tuesday,15042,633934
2019-01-08,York,Micklegate,Tuesday,5380,440347
2019-01-08,York,Parliament Street,Tuesday,15933,110947
2019-01-08,York,Stonegate,Tuesday,10034,174799
2019-01-09,York,Coney Street,Wednesday,14586,450877
2019-01-09,York,Micklegate,Wednesday,5106,343040
2019-01-09,York,Parliament Street,Wednesday,13093,107657
2019-01-09,York,Stonegate,Wednesday,9965,101848
2019-01-10,York,Coney Street,Thursday,14732,523666
2019-01-10,York,Micklegate,Thursday,5824,553776
2019-01-10,York,Parliament Street,Thursday,13642,520166
2019-01-10,York,Stonegate,Thursday,10283,972471
2019-01-11,York,Coney Street,Friday,18091,914898
2019-01-11,York,Micklegate,Friday,7591,591735
2019-01-11,York,Parliament Street,Friday,17684,217366
2019-01-11,York,Stonegate,Friday,13613,817455
2019-01-12,York,Coney Street,Saturday,27319,841998
2019-01-12,York,Micklegate,Saturday,7622,685547
2019-01-12,York,Parliament Street,Saturday,16532,372016
2019-01-12,York,Stonegate,Saturday,24628,816931
2019-01-13,York,Coney Street,Sunday,16895,24889
2019-01-13,York,Micklegate,Sunday,5169,219160
2019-01-13,York,Parliament Street,Sunday,10317,567562
2019-01-13,York,Stonegate,Sunday,14672,318282
2019-01-14,York,Coney Street,Monday,15969,813516
2019-01-14,York,Micklegate,Monday,5331,103898
2019-01-14,York,Parliament Street,Monday,13531,672458
2019-01-14,York,Stonegate,Monday,9995,320072
2019-01-15,York,Coney Street,Tuesday,15166,794299
2019-01-15,York,Micklegate,Tuesday,4727,851859
2019-01-15,York,Parliament Street,Tuesday,12212,603614
2019-01-15,York,Stonegate,Tuesday,10150,84995
2019-01-16,York,Coney Street,Wednesday,15024,338424
2019-01-16,York,Micklegate,Wednesday,5033,438576
2019-01-16,York,Parliament Street,Wednesday,13104,989667
2019-01-16,York,Stonegate,Wednesday,10493,465918
2019-01-17,York,Coney Street,Thursday,15290,537759
2019-01-17,York,Micklegate,Thursday,5764,331541
2019-01-17,York,Parliament Street,Thursday,17471,970643
2019-01-17,York,Stonegate,Thursday,10484,942521
2019-01-18,York,Coney Street,Friday,17338,415250
2019-01-18,York,Micklegate,Friday,6979,355618
2019-01-18,York,Parliament Street,Friday,15088,881191
2019-01-18,York,Stonegate,Friday,15024,668337
2019-01-19,York,Coney Street,Saturday,28774,72433
2019-01-19,York,Micklegate,Saturday,9130,410040
2019-01-19,York,Parliament Street,Saturday,19650,589997
2019-01-19,York,Stonegate,Saturday,28038,980246
2019-01-20,York,Coney Street,Sunday,17967,137202
2019-01-20,York,Micklegate,Sunday,5602,671931
2019-01-20,York,Parliament Street,Sunday,11379,197390
2019-01-20,York,Stonegate,Sunday,15780,875475
2019-01-21,York,Coney Street,Monday,15090,908957
2019-01-21,York,Micklegate,Monday,5316,595741
2019-01-21,York,Parliament Street,Monday,12824,471243
2019-01-21,York,Stonegate,Monday,10243,107919
2019-01-22,York,Coney Street,Tuesday,14434,168469
2019-01-22,York,Micklegate,Tuesday,4758,673301
2019-01-22,York,Parliament Street,Tuesday,11477,622846
2019-01-22,York,Stonegate,Tuesday,9169,590041
2019-01-23,York,Coney Street,Wednesday,14753,667463
2019-01-23,York,Micklegate,Wednesday,5561,861695
2019-01-23,York,Parliament Street,Wednesday,15932,665897
2019-01-23,York,Stonegate,Wednesday,9702,472558
2019-01-24,York,Coney Street,Thursday,13958,736140
2019-01-24,York,Micklegate,Thursday,6016,681789
2019-01-24,York,Parliament Street,Thursday,11420,453167
2019-01-24,York,Stonegate,Thursday,9709,815815
2019-01-25,York,Coney Street,Friday,18449,401861
2019-01-25,York,Micklegate,Friday,7207,407392
2019-01-25,York,Parliament Street,Friday,15386,979044
2019-01-25,York,Stonegate,Friday,15690,937101
2019-01-26,York,Coney Street,Saturday,31270,806306
2019-01-26,York,Micklegate,Saturday,9851,478508
2019-01-26,York,Parliament Street,Saturday,22064,517875
2019-01-26,York,Stonegate,Saturday,31051,178538
2019-01-27,York,Coney Street,Sunday,18012,626313
2019-01-27,York,Micklegate,Sunday,5607,40866
2019-01-27,York,Parliament Street,Sunday,14141,423795
2019-01-27,York,Stonegate,Sunday,16442,464264
2019-02-01,York,Coney Street,Friday,15476,763416
2019-02-01,York,Micklegate,Friday,6967,829736
2019-02-01,York,Parliament Street,Friday,13952,701102
2019-02-01,York,Stonegate,Friday,15635,439101
2019-02-02,York,Coney Street,Saturday,37352,142477
2019-02-02,York,Micklegate,Saturday,10806,95017
2019-02-02,York,Parliament Street,Saturday,37943,460043
2019-02-02,York,Stonegate,Saturday,45375,836179
2019-02-03,York,Coney Street,Sunday,17336,641213
2019-02-03,York,Micklegate,Sunday,6288,295239
2019-02-03,York,Parliament Street,Sunday,15487,NA
2019-02-03,York,Stonegate,Sunday,16790,295727
2019-01-28,York,Coney Street,Monday,16141,808927
2019-01-28,York,Micklegate,Monday,5937,NA
2019-01-28,York,Parliament Street,Monday,19293,240451
2019-01-28,York,Stonegate,Monday,10066,343209
2019-01-29,York,Coney Street,Tuesday,12531,861151
2019-01-29,York,Micklegate,Tuesday,5048,129000
2019-01-29,York,Parliament Street,Tuesday,12055,443097
2019-01-29,York,Stonegate,Tuesday,8879,126850
2019-01-30,York,Coney Street,Wednesday,14451,810891
2019-01-30,York,Micklegate,Wednesday,6037,522999
2019-01-30,York,Parliament Street,Wednesday,18328,461955
2019-01-30,York,Stonegate,Wednesday,10078,366290
2019-01-31,York,Coney Street,Thursday,12961,634374
2019-01-31,York,Micklegate,Thursday,5640,NA
2019-01-31,York,Parliament Street,Thursday,10500,237531
2019-01-31,York,Stonegate,Thursday,8829,253389
2019-02-04,York,Coney Street,Monday,14603,319230
2019-02-04,York,Micklegate,Monday,6321,527249
2019-02-04,York,Parliament Street,Monday,17176,463971
2019-02-04,York,Stonegate,Monday,10437,896719
2019-02-05,York,Coney Street,Tuesday,13769,545210
2019-02-05,York,Micklegate,Tuesday,5689,404444
2019-02-05,York,Parliament Street,Tuesday,13733,418037
2019-02-05,York,Stonegate,Tuesday,10079,102940
2019-02-06,York,Coney Street,Wednesday,16463,500753
2019-02-06,York,Micklegate,Wednesday,6578,69344
2019-02-06,York,Parliament Street,Wednesday,15991,149464
2019-02-06,York,Stonegate,Wednesday,11958,309991
2019-02-07,York,Coney Street,Thursday,14191,437879
2019-02-07,York,Micklegate,Thursday,6106,695835
2019-02-07,York,Parliament Street,Thursday,12914,492499
2019-02-07,York,Stonegate,Thursday,11010,558501
2019-02-08,York,Coney Street,Friday,16850,15367
2019-02-08,York,Micklegate,Friday,8156,546284
2019-02-08,York,Parliament Street,Friday,15072,465159
2019-02-08,York,Stonegate,Friday,15287,410805
2019-02-09,York,Coney Street,Saturday,30775,163899
2019-02-09,York,Micklegate,Saturday,10450,760788
2019-02-09,York,Parliament Street,Saturday,26969,918985
2019-02-09,York,Stonegate,Saturday,29308,755244
2019-02-10,York,Coney Street,Sunday,18308,438195
2019-02-10,York,Micklegate,Sunday,6193,95233
2019-02-10,York,Parliament Street,Sunday,14593,103873
2019-02-10,York,Stonegate,Sunday,17295,145295
2019-02-11,York,Coney Street,Monday,16948,661012
2019-02-11,York,Micklegate,Monday,6341,25702
2019-02-11,York,Parliament Street,Monday,23541,67256
2019-02-11,York,Stonegate,Monday,11697,348353
2019-02-12,York,Coney Street,Tuesday,16294,334504
2019-02-12,York,Micklegate,Tuesday,5991,652707
2019-02-12,York,Parliament Street,Tuesday,15105,420006
2019-02-12,York,Stonegate,Tuesday,12152,331359
2019-02-13,York,Coney Street,Wednesday,18729,839949
2019-02-13,York,Micklegate,Wednesday,6961,835250
2019-02-13,York,Parliament Street,Wednesday,18723,590253
2019-02-13,York,Stonegate,Wednesday,13443,526251
2019-02-14,York,Coney Street,Thursday,19349,569581
2019-02-14,York,Micklegate,Thursday,7433,646856
2019-02-14,York,Parliament Street,Thursday,28185,974272
2019-02-14,York,Stonegate,Thursday,15963,224376
2019-02-15,York,Coney Street,Friday,20533,999586
2019-02-15,York,Micklegate,Friday,8715,542152
2019-02-15,York,Parliament Street,Friday,30688,331380
2019-02-15,York,Stonegate,Friday,18309,617853
2019-02-16,York,Coney Street,Saturday,34396,737495
2019-02-16,York,Micklegate,Saturday,11913,456636
2019-02-16,York,Parliament Street,Saturday,43565,64180
2019-02-16,York,Stonegate,Saturday,34255,752315
2019-02-17,York,Coney Street,Sunday,21527,625589
2019-02-17,York,Micklegate,Sunday,7339,50904
2019-02-17,York,Parliament Street,Sunday,17774,257058
2019-02-17,York,Stonegate,Sunday,22478,248455
2019-02-18,York,Coney Street,Monday,22573,976225
2019-02-18,York,Micklegate,Monday,7654,125954
2019-02-18,York,Parliament Street,Monday,21836,396568
2019-02-18,York,Stonegate,Monday,20219,867534
2019-02-19,York,Coney Street,Tuesday,21293,618004
2019-02-19,York,Micklegate,Tuesday,7791,204644
2019-02-19,York,Parliament Street,Tuesday,22819,771110
2019-02-19,York,Stonegate,Tuesday,19576,558059
2019-02-20,York,Coney Street,Wednesday,21129,237170
2019-02-20,York,Micklegate,Wednesday,8350,99340
2019-02-20,York,Parliament Street,Wednesday,18249,284791
2019-02-20,York,Stonegate,Wednesday,19374,806769
2019-02-21,York,Coney Street,Thursday,22379,484473
2019-02-21,York,Micklegate,Thursday,9224,658405
2019-02-21,York,Parliament Street,Thursday,22771,518224
2019-02-21,York,Stonegate,Thursday,22228,528427
2019-02-22,York,Coney Street,Friday,25842,955360
2019-02-22,York,Micklegate,Friday,10467,847688
2019-02-22,York,Parliament Street,Friday,27131,915583
2019-02-22,York,Stonegate,Friday,26452,450205
2019-02-23,York,Coney Street,Saturday,35572,522694
2019-02-23,York,Micklegate,Saturday,13140,995535
2019-02-23,York,Parliament Street,Saturday,37305,902451
2019-02-23,York,Stonegate,Saturday,36019,948368
2019-02-24,York,Coney Street,Sunday,19685,617909
2019-02-24,York,Micklegate,Sunday,7686,485846
2019-02-24,York,Parliament Street,Sunday,22613,620115
2019-02-24,York,Stonegate,Sunday,19943,610206
2019-03-01,York,Coney Street,Friday,20130,290573
2019-03-01,York,Micklegate,Friday,7916,881143
